customer_id,recency_days,freq_30d,freq_90d,monetary_90d,freq_ratio,churn
C00975,4.0,4.0,11.0,635.52,0.3636363305785154,0
C00976,6.0,2.0,2.0,101.99000000000001,0.99999950000025,1
C00978,29.0,1.0,2.0,88.27,0.499999750000125,0
C00979,10.0,2.0,4.0,146.02,0.49999987500003124,0
C00980,49.0,0.0,2.0,78.39999999999999,0.0,0
C00981,1.0,5.0,19.0,901.43,0.26315788088642733,0
C00982,7.0,2.0,2.0,221.32,0.99999950000025,1
C00983,66.0,0.0,1.0,8.85,0.0,0
C00984,217.0,0.0,0.0,0.0,0.0,1
C00985,37.0,0.0,3.0,81.78,0.0,0
C00986,2.0,1.0,5.0,192.11,0.199999960000008,0
C00987,92.0,0.0,0.0,0.0,0.0,1
C00988,1.0,5.0,35.0,2305.94,0.14285713877551032,0
C00989,5.0,3.0,5.0,859.4900000000001,0.599999880000024,1
C00990,21.0,2.0,2.0,347.24,0.99999950000025,1
C00991,20.0,1.0,3.0,171.01,0.33333322222225925,1
C00992,5.0,2.0,6.0,488.36,0.33333327777778704,0
C00993,8.0,1.0,3.0,63.769999999999996,0.33333322222225925,0
C00994,2.0,3.0,6.0,346.92,0.49999991666668053,0
C00995,120.0,0.0,0.0,0.0,0.0,0
C00996,12.0,1.0,2.0,174.71,0.499999750000125,1
C00997,23.0,1.0,5.0,378.56,0.199999960000008,1
C00998,23.0,1.0,4.0,160.93,0.24999993750001562,1
C00999,104.0,0.0,0.0,0.0,0.0,1
C01000,24.0,1.0,2.0,51.06,0.499999750000125,0
C01001,18.0,1.0,4.0,509.9,0.24999993750001562,0
C01002,82.0,0.0,2.0,10.71,0.0,1
C01003,68.0,0.0,1.0,23.55,0.0,1
C01004,4.0,2.0,4.0,294.03,0.49999987500003124,1
C01005,1.0,1.0,13.0,426.57,0.07692307100591762,0
C01006,3.0,2.0,7.0,223.67999999999998,0.285714244897965,0
C01007,166.0,0.0,0.0,0.0,0.0,0
C01009,3.0,4.0,6.0,594.0999999999999,0.6666665555555741,0
C01010,235.0,0.0,0.0,0.0,0.0,0
C01011,25.0,1.0,6.0,416.61,0.16666663888889352,0
C01012,5.0,2.0,14.0,566.08,0.14285713265306196,0
C01013,3.0,7.0,18.0,912.35,0.3888888672839518,0
C01014,34.0,0.0,1.0,36.78,0.0,1
C01015,4.0,2.0,3.0,121.32,0.6666664444445185,1
C01016,3.0,2.0,4.0,195.23000000000002,0.49999987500003124,0
C01017,0.0,1.0,13.0,739.7199999999999,0.07692307100591762,0
C01018,21.0,2.0,3.0,90.64,0.6666664444445185,0
C01019,43.0,0.0,2.0,118.37,0.0,0
C01020,5.0,2.0,3.0,67.16,0.6666664444445185,0
C01021,43.0,0.0,2.0,181.23,0.0,0
C01022,27.0,1.0,1.0,29.25,0.9999990000010001,1
C01023,84.0,0.0,2.0,416.37,0.0,1
C01024,1.0,6.0,13.0,377.35,0.4615384260355057,0
C01025,25.0,1.0,2.0,167.60999999999999,0.499999750000125,1
C01026,74.0,0.0,2.0,73.86,0.0,0
C01027,3.0,4.0,12.0,965.75,0.3333333055555579,0
C01028,237.0,0.0,0.0,0.0,0.0,1
C01029,86.0,0.0,1.0,23.69,0.0,0
C01030,37.0,0.0,2.0,74.81,0.0,1
C01031,86.0,0.0,2.0,62.879999999999995,0.0,0
C01032,0.0,1.0,3.0,58.900000000000006,0.33333322222225925,0
C01033,30.0,0.0,1.0,37.39,0.0,1
C01034,98.0,0.0,0.0,0.0,0.0,1
C01035,32.0,0.0,6.0,393.72,0.0,0
C01036,4.0,3.0,5.0,633.6099999999999,0.599999880000024,0
C01037,23.0,1.0,1.0,45.37,0.9999990000010001,1
C01038,34.0,0.0,1.0,46.24,0.0,1
C01039,36.0,0.0,2.0,224.86,0.0,0
C01040,0.0,1.0,2.0,64.98,0.499999750000125,1
C01042,186.0,0.0,0.0,0.0,0.0,1
C01043,1.0,2.0,4.0,413.45,0.49999987500003124,0
C01044,120.0,0.0,0.0,0.0,0.0,1
C01045,6.0,1.0,7.0,534.65,0.1428571224489825,0
C01046,13.0,4.0,15.0,915.0799999999999,0.2666666488888901,0
C01047,2.0,2.0,2.0,196.65,0.99999950000025,0
C01048,6.0,4.0,8.0,402.0,0.4999999375000079,0
C01049,83.0,0.0,1.0,58.71,0.0,1
C01050,345.0,0.0,0.0,0.0,0.0,1
C01051,0.0,4.0,13.0,507.27,0.3076922840236705,0
C01052,23.0,1.0,6.0,259.59000000000003,0.16666663888889352,0
C01053,35.0,0.0,5.0,411.09,0.0,1
C01054,26.0,1.0,5.0,127.36,0.199999960000008,0
C01055,338.0,0.0,0.0,0.0,0.0,1
C01056,5.0,4.0,10.0,536.29,0.39999996000000404,0
C01057,6.0,3.0,4.0,165.71,0.7499998125000469,0
C01058,324.0,0.0,0.0,0.0,0.0,0
C01059,0.0,1.0,2.0,49.55,0.499999750000125,0
C01060,0.0,4.0,5.0,136.86,0.799999840000032,1
C01061,0.0,1.0,1.0,188.55,0.9999990000010001,0
C01062,167.0,0.0,0.0,0.0,0.0,0
C01063,34.0,0.0,6.0,270.55,0.0,0
C01064,13.0,1.0,3.0,261.09999999999997,0.33333322222225925,0
C01065,198.0,0.0,0.0,0.0,0.0,0
C01066,98.0,0.0,0.0,0.0,0.0,0
C01067,44.0,0.0,1.0,176.31,0.0,1
C01068,28.0,1.0,11.0,825.5200000000001,0.09090908264462885,0
C01069,19.0,1.0,2.0,86.03999999999999,0.499999750000125,0
C01070,148.0,0.0,0.0,0.0,0.0,1
C01071,232.0,0.0,0.0,0.0,0.0,1
C01073,28.0,1.0,7.0,274.12,0.1428571224489825,1
C01074,6.0,1.0,4.0,188.67999999999998,0.24999993750001562,0
C01075,9.0,1.0,2.0,92.29,0.499999750000125,1
C01076,2.0,1.0,13.0,611.36,0.07692307100591762,0
C01077,14.0,2.0,5.0,201.27,0.399999920000016,1
C01078,2.0,3.0,9.0,763.23,0.33333329629630043,0
C01079,7.0,3.0,7.0,667.85,0.4285713673469475,1
C01080,60.0,0.0,1.0,143.31,0.0,0
C01081,5.0,4.0,17.0,1931.0600000000002,0.23529410380622917,0
C01082,1.0,4.0,17.0,959.0799999999999,0.23529410380622917,0
C01083,17.0,4.0,8.0,841.0,0.4999999375000079,0
C01084,6.0,1.0,2.0,58.14,0.499999750000125,1
C01085,6.0,1.0,2.0,128.11,0.499999750000125,0
C01086,41.0,0.0,7.0,412.49,0.0,1
C01087,215.0,0.0,0.0,0.0,0.0,1
C01088,11.0,1.0,2.0,22.880000000000003,0.499999750000125,0
C01089,24.0,1.0,11.0,1028.84,0.09090908264462885,0
C01090,60.0,0.0,1.0,15.2,0.0,1
C01091,6.0,1.0,4.0,164.83,0.24999993750001562,0
C01092,87.0,0.0,1.0,37.83,0.0,1
C01093,10.0,4.0,14.0,1054.3899999999999,0.2857142653061239,0
C01094,22.0,1.0,1.0,28.48,0.9999990000010001,0
C01095,8.0,1.0,1.0,21.8,0.9999990000010001,1
C01096,258.0,0.0,0.0,0.0,0.0,1
C01097,59.0,0.0,1.0,74.07,0.0,0
C01098,3.0,2.0,2.0,90.28999999999999,0.99999950000025,1
C01099,246.0,0.0,0.0,0.0,0.0,1
C01100,164.0,0.0,0.0,0.0,0.0,1
C01101,1.0,2.0,10.0,476.24,0.19999998000000202,0
C01102,18.0,2.0,2.0,162.76999999999998,0.99999950000025,1
C01103,16.0,1.0,8.0,531.27,0.12499998437500197,0
C01104,53.0,0.0,1.0,18.93,0.0,0
C01105,10.0,2.0,5.0,627.91,0.399999920000016,0
C01106,200.0,0.0,0.0,0.0,0.0,1
C01107,4.0,3.0,6.0,835.55,0.49999991666668053,0
C01108,4.0,3.0,8.0,384.5,0.3749999531250059,0
C01109,31.0,0.0,7.0,588.39,0.0,0
C01110,71.0,0.0,1.0,9.86,0.0,1
C01111,175.0,0.0,0.0,0.0,0.0,0
C01112,20.0,1.0,1.0,65.97,0.9999990000010001,1
C01113,38.0,0.0,3.0,188.13,0.0,1
C01114,2.0,5.0,10.0,324.99,0.499999950000005,0
C01115,32.0,0.0,4.0,207.69,0.0,0
C01116,9.0,2.0,6.0,295.50000000000006,0.33333327777778704,1
C01117,5.0,1.0,3.0,76.31,0.33333322222225925,1
C01118,6.0,4.0,12.0,772.7399999999999,0.3333333055555579,0
C01119,14.0,1.0,3.0,212.10999999999999,0.33333322222225925,1
C01120,0.0,2.0,2.0,349.19,0.99999950000025,1
C01121,20.0,2.0,5.0,344.22,0.399999920000016,1
C01122,7.0,1.0,3.0,270.86,0.33333322222225925,0
C01123,12.0,2.0,2.0,75.56,0.99999950000025,0
C01124,83.0,0.0,3.0,189.41,0.0,1
C01125,3.0,3.0,7.0,306.26,0.4285713673469475,0
C01126,3.0,7.0,26.0,961.11,0.26923075887574005,0
C01127,5.0,3.0,5.0,383.09,0.599999880000024,0
C01128,29.0,1.0,1.0,30.13,0.9999990000010001,1
C01129,67.0,0.0,1.0,55.78,0.0,1
C01130,1.0,4.0,19.0,1441.24,0.21052630470914185,0
C01131,4.0,5.0,26.0,1855.5600000000002,0.1923076849112429,0
C01132,4.0,4.0,10.0,583.3,0.39999996000000404,0
C01133,38.0,0.0,3.0,144.46,0.0,1
C01134,8.0,7.0,26.0,1909.84,0.26923075887574005,0
C01135,39.0,0.0,3.0,148.68,0.0,0
C01136,138.0,0.0,0.0,0.0,0.0,1
C01137,3.0,1.0,1.0,55.58,0.9999990000010001,0
C01138,2.0,2.0,7.0,530.13,0.285714244897965,0
C01139,9.0,2.0,4.0,205.49,0.49999987500003124,0
C01140,43.0,0.0,2.0,103.74,0.0,0
C01141,4.0,3.0,7.0,362.70000000000005,0.4285713673469475,0
C01142,127.0,0.0,0.0,0.0,0.0,1
C01143,24.0,2.0,8.0,324.28999999999996,0.24999996875000394,0
C01144,143.0,0.0,0.0,0.0,0.0,1
C01145,26.0,1.0,3.0,234.4,0.33333322222225925,0
C01146,36.0,0.0,2.0,48.980000000000004,0.0,0
C01148,304.0,0.0,0.0,0.0,0.0,1
C01149,9.0,3.0,3.0,146.81,0.9999996666667778,1
C01150,49.0,0.0,2.0,111.30999999999999,0.0,0
C01151,5.0,2.0,6.0,466.73999999999995,0.33333327777778704,0
C01152,8.0,2.0,2.0,221.08,0.99999950000025,0
C01153,7.0,4.0,13.0,795.6000000000001,0.3076922840236705,0
C01154,11.0,1.0,6.0,273.59999999999997,0.16666663888889352,0
C01155,105.0,0.0,0.0,0.0,0.0,1
C01156,122.0,0.0,0.0,0.0,0.0,0
C01157,135.0,0.0,0.0,0.0,0.0,1
C01158,6.0,1.0,6.0,155.29,0.16666663888889352,0
C01159,22.0,1.0,2.0,106.39,0.499999750000125,1
C01160,1.0,2.0,7.0,365.2,0.285714244897965,1
C01161,11.0,3.0,7.0,552.15,0.4285713673469475,0
C01162,14.0,1.0,5.0,234.01999999999998,0.199999960000008,0
C01163,16.0,3.0,6.0,297.88,0.49999991666668053,1
C01164,2.0,1.0,2.0,220.78,0.499999750000125,0
C01165,0.0,1.0,1.0,46.07,0.9999990000010001,1
C01166,6.0,3.0,4.0,125.56,0.7499998125000469,0
C01167,385.0,0.0,0.0,0.0,0.0,1
C01168,43.0,0.0,3.0,75.27000000000001,0.0,0
C01170,57.0,0.0,1.0,24.28,0.0,0
C01171,63.0,0.0,1.0,80.55,0.0,1
C01172,92.0,0.0,0.0,0.0,0.0,1
C01173,36.0,0.0,1.0,2.22,0.0,1
C01174,54.0,0.0,1.0,112.22,0.0,1
C01176,2.0,1.0,6.0,422.65999999999997,0.16666663888889352,1
C01177,172.0,0.0,0.0,0.0,0.0,1
C01178,161.0,0.0,0.0,0.0,0.0,1
C01179,10.0,1.0,5.0,379.09999999999997,0.199999960000008,0
C01180,17.0,1.0,7.0,413.12,0.1428571224489825,1
C01181,5.0,7.0,16.0,1064.19,0.4374999726562517,0
C01182,49.0,0.0,1.0,13.0,0.0,0
C01183,21.0,2.0,3.0,175.96,0.6666664444445185,0
C01184,6.0,3.0,24.0,1565.1799999999998,0.12499999479166687,0
C01185,26.0,1.0,1.0,104.4,0.9999990000010001,1
C01186,8.0,4.0,12.0,699.78,0.3333333055555579,0
C01187,55.0,0.0,6.0,208.56,0.0,0
C01188,72.0,0.0,1.0,18.35,0.0,0
C01189,0.0,11.0,30.0,2157.67,0.36666665444444485,0
C01190,220.0,0.0,0.0,0.0,0.0,1
C01191,6.0,5.0,11.0,854.25,0.4545454132231443,1
C01192,9.0,2.0,5.0,272.65,0.399999920000016,0
C01193,29.0,1.0,3.0,520.3,0.33333322222225925,0
C01194,26.0,2.0,2.0,68.03,0.99999950000025,1
C01195,32.0,0.0,3.0,237.83,0.0,1
C01196,40.0,0.0,1.0,61.78,0.0,1
C01197,0.0,3.0,9.0,461.63,0.33333329629630043,0
C01198,375.0,0.0,0.0,0.0,0.0,1
C01199,14.0,3.0,10.0,406.2699999999999,0.299999970000003,0
C01200,1.0,2.0,5.0,418.78,0.399999920000016,1
C01201,25.0,1.0,4.0,325.44000000000005,0.24999993750001562,0
C01202,9.0,2.0,7.0,436.61,0.285714244897965,0
C01203,9.0,2.0,3.0,103.80000000000001,0.6666664444445185,0
C01204,10.0,1.0,2.0,172.67,0.499999750000125,0
C01206,301.0,0.0,0.0,0.0,0.0,1
C01207,17.0,3.0,4.0,190.98,0.7499998125000469,1
C01208,8.0,1.0,1.0,24.82,0.9999990000010001,1
C01209,302.0,0.0,0.0,0.0,0.0,1
C01210,84.0,0.0,5.0,486.07000000000005,0.0,0
C01211,82.0,0.0,3.0,235.64999999999998,0.0,1
C01212,136.0,0.0,0.0,0.0,0.0,1
C01213,6.0,1.0,2.0,154.25,0.499999750000125,0
C01214,190.0,0.0,0.0,0.0,0.0,1
C01215,7.0,1.0,4.0,467.39,0.24999993750001562,0
C01216,15.0,2.0,3.0,257.98,0.6666664444445185,0
C01217,56.0,0.0,2.0,87.22999999999999,0.0,1
C01218,0.0,7.0,11.0,537.0899999999999,0.636363578512402,0
C01219,81.0,0.0,6.0,108.19,0.0,1
C01220,179.0,0.0,0.0,0.0,0.0,1
C01221,73.0,0.0,1.0,122.61,0.0,1
C01222,173.0,0.0,0.0,0.0,0.0,0
C01223,14.0,2.0,4.0,92.93,0.49999987500003124,0
C01224,267.0,0.0,0.0,0.0,0.0,1
C01225,0.0,4.0,11.0,640.67,0.3636363305785154,0
C01226,12.0,1.0,1.0,11.94,0.9999990000010001,1
C01227,2.0,2.0,3.0,90.08,0.6666664444445185,1
C01228,89.0,0.0,1.0,10.16,0.0,1
C01229,196.0,0.0,0.0,0.0,0.0,0
C01230,32.0,0.0,2.0,99.19,0.0,0
C01231,5.0,2.0,5.0,279.79,0.399999920000016,1
C01232,21.0,1.0,2.0,61.47,0.499999750000125,1
C01233,102.0,0.0,0.0,0.0,0.0,0
C01234,38.0,0.0,3.0,144.12,0.0,0
C01235,28.0,1.0,2.0,255.77,0.499999750000125,0
C01236,9.0,4.0,17.0,777.15,0.23529410380622917,0
C01237,11.0,1.0,2.0,88.51,0.499999750000125,0
C01239,85.0,0.0,2.0,161.08999999999997,0.0,0
C01240,14.0,2.0,2.0,103.08000000000001,0.99999950000025,1
C01241,8.0,1.0,2.0,276.78,0.499999750000125,1
C01242,4.0,2.0,3.0,314.19,0.6666664444445185,1
C01243,13.0,1.0,2.0,86.61999999999999,0.499999750000125,1
C01244,21.0,1.0,2.0,27.55,0.499999750000125,0
C01245,180.0,0.0,0.0,0.0,0.0,1
C01246,23.0,1.0,2.0,66.73,0.499999750000125,0
C01247,259.0,0.0,0.0,0.0,0.0,0
C01248,13.0,1.0,1.0,42.72,0.9999990000010001,1
C01250,3.0,3.0,13.0,930.9599999999999,0.23076921301775286,0
C01251,59.0,0.0,3.0,141.66,0.0,0
C01252,102.0,0.0,0.0,0.0,0.0,1
C01253,0.0,2.0,7.0,584.0200000000001,0.285714244897965,0
C01254,22.0,1.0,2.0,182.26,0.499999750000125,0
C01255,4.0,2.0,2.0,39.92,0.99999950000025,0
C01256,35.0,0.0,4.0,337.41999999999996,0.0,0
C01257,10.0,3.0,5.0,336.21000000000004,0.599999880000024,0
C01258,3.0,4.0,8.0,413.89,0.4999999375000079,0
C01259,34.0,0.0,8.0,415.56,0.0,0
C01260,0.0,4.0,11.0,524.48,0.3636363305785154,0
C01261,3.0,2.0,17.0,922.7900000000001,0.11764705190311459,0
C01262,29.0,1.0,4.0,322.18,0.24999993750001562,1
C01263,328.0,0.0,0.0,0.0,0.0,1
C01264,4.0,3.0,4.0,250.85999999999999,0.7499998125000469,1
C01265,47.0,0.0,6.0,241.93000000000004,0.0,0
C01266,9.0,1.0,5.0,289.59000000000003,0.199999960000008,0
C01267,146.0,0.0,0.0,0.0,0.0,1
C01268,9.0,2.0,10.0,495.78999999999996,0.19999998000000202,0
C01270,1.0,3.0,5.0,351.08,0.599999880000024,0
C01271,52.0,0.0,2.0,84.65,0.0,1
C01272,15.0,4.0,8.0,520.8599999999999,0.4999999375000079,0
C01273,82.0,0.0,2.0,186.46,0.0,1
C01274,0.0,5.0,15.0,1163.89,0.3333333111111126,0
C01275,181.0,0.0,0.0,0.0,0.0,0
C01276,203.0,0.0,0.0,0.0,0.0,1
C01277,0.0,14.0,41.0,2713.86,0.3414634063057706,0
C01278,138.0,0.0,0.0,0.0,0.0,1
C01279,9.0,2.0,4.0,276.53999999999996,0.49999987500003124,1
C01280,59.0,0.0,1.0,136.73,0.0,1
C01281,287.0,0.0,0.0,0.0,0.0,0
C01282,88.0,0.0,1.0,56.6,0.0,0
C01283,285.0,0.0,0.0,0.0,0.0,1
C01284,26.0,1.0,4.0,322.2,0.24999993750001562,0
C01286,246.0,0.0,0.0,0.0,0.0,1
C01288,174.0,0.0,0.0,0.0,0.0,0
C01289,144.0,0.0,0.0,0.0,0.0,1
C01291,26.0,1.0,1.0,93.55,0.9999990000010001,0
C01292,28.0,2.0,7.0,499.83,0.285714244897965,0
C01293,25.0,1.0,9.0,572.75,0.11111109876543349,0
C01294,257.0,0.0,0.0,0.0,0.0,1
C01295,14.0,3.0,12.0,341.38,0.2499999791666684,0
C01296,6.0,3.0,8.0,412.88,0.3749999531250059,0
C01297,63.0,0.0,1.0,54.16,0.0,0
C01298,72.0,0.0,4.0,92.92,0.0,1
C01299,82.0,0.0,2.0,34.03,0.0,1
C01300,4.0,3.0,6.0,274.89000000000004,0.49999991666668053,0
C01301,19.0,1.0,5.0,260.23,0.199999960000008,0
C01302,3.0,2.0,4.0,434.71,0.49999987500003124,1
C01303,5.0,4.0,7.0,408.94000000000005,0.57142848979593,0
C01304,0.0,2.0,2.0,59.620000000000005,0.99999950000025,1
C01305,8.0,3.0,12.0,681.0400000000001,0.2499999791666684,0
C01306,100.0,0.0,0.0,0.0,0.0,0
C01307,7.0,1.0,4.0,377.4,0.24999993750001562,1
C01308,192.0,0.0,0.0,0.0,0.0,0
C01309,19.0,1.0,5.0,346.17999999999995,0.199999960000008,0
C01310,9.0,5.0,6.0,429.67,0.8333331944444675,1
C01311,11.0,2.0,13.0,456.70000000000005,0.15384614201183525,0
C01312,9.0,3.0,6.0,311.15000000000003,0.49999991666668053,1
C01314,56.0,0.0,4.0,350.38,0.0,0
C01315,4.0,3.0,7.0,270.78000000000003,0.4285713673469475,0
C01316,21.0,2.0,3.0,148.77,0.6666664444445185,0
C01317,2.0,4.0,13.0,669.0899999999999,0.3076922840236705,0
C01318,11.0,2.0,3.0,93.51,0.6666664444445185,1
C01319,15.0,1.0,4.0,506.40999999999997,0.24999993750001562,1
C01320,15.0,2.0,4.0,268.46000000000004,0.49999987500003124,0
C01321,223.0,0.0,0.0,0.0,0.0,1
C01322,48.0,0.0,4.0,359.48,0.0,0
C01323,22.0,2.0,6.0,429.41999999999996,0.33333327777778704,1
C01324,302.0,0.0,0.0,0.0,0.0,1
C01325,15.0,1.0,2.0,60.18,0.499999750000125,0
C01326,38.0,0.0,2.0,19.59,0.0,0
C01327,128.0,0.0,0.0,0.0,0.0,0
C01328,33.0,0.0,2.0,47.47,0.0,0
C01329,3.0,2.0,8.0,455.37,0.24999996875000394,0
C01330,25.0,1.0,4.0,266.88,0.24999993750001562,0
C01331,37.0,0.0,11.0,729.94,0.0,1
C01332,32.0,0.0,2.0,145.18,0.0,1
C01333,5.0,4.0,6.0,303.64,0.6666665555555741,0
C01334,30.0,0.0,3.0,164.77,0.0,1
C01335,30.0,0.0,14.0,745.11,0.0,0
C01336,6.0,7.0,22.0,791.5600000000001,0.3181818037190089,0
C01337,42.0,0.0,2.0,176.94,0.0,0
C01338,42.0,0.0,3.0,43.870000000000005,0.0,1
C01339,28.0,1.0,6.0,368.3,0.16666663888889352,0
C01340,365.0,0.0,0.0,0.0,0.0,1
C01341,416.0,0.0,0.0,0.0,0.0,0
C01342,38.0,0.0,1.0,237.05,0.0,0
C01343,5.0,2.0,8.0,306.74,0.24999996875000394,0
C01344,39.0,0.0,1.0,3.18,0.0,1
C01345,25.0,1.0,3.0,299.71999999999997,0.33333322222225925,0
C01346,40.0,0.0,1.0,5.54,0.0,1
C01347,2.0,1.0,2.0,84.18,0.499999750000125,1
C01348,31.0,0.0,1.0,27.32,0.0,1
C01350,63.0,0.0,1.0,384.68,0.0,1
C01351,120.0,0.0,0.0,0.0,0.0,1
C01352,21.0,2.0,3.0,344.69,0.6666664444445185,1
C01353,0.0,7.0,23.0,1403.4700000000003,0.3043478128544429,0
C01354,68.0,0.0,1.0,9.22,0.0,1
C01355,67.0,0.0,1.0,71.0,0.0,1
C01356,80.0,0.0,1.0,84.78,0.0,1
C01357,21.0,1.0,6.0,461.09000000000003,0.16666663888889352,0
C01358,381.0,0.0,0.0,0.0,0.0,1
C01359,0.0,3.0,11.0,460.53,0.2727272479338866,0
C01360,1.0,1.0,4.0,414.14,0.24999993750001562,0
C01361,40.0,0.0,3.0,201.92000000000002,0.0,1
C01362,235.0,0.0,0.0,0.0,0.0,1
C01363,278.0,0.0,0.0,0.0,0.0,1
C01364,12.0,2.0,7.0,155.85,0.285714244897965,1
C01365,3.0,1.0,14.0,1406.4900000000002,0.07142856632653098,0
C01366,5.0,1.0,5.0,342.65,0.199999960000008,0
C01367,0.0,1.0,4.0,214.63,0.24999993750001562,0
C01368,241.0,0.0,0.0,0.0,0.0,1
C01369,1.0,4.0,21.0,693.0,0.19047618140589612,0
C01370,38.0,0.0,1.0,2.9,0.0,0
C01371,247.0,0.0,0.0,0.0,0.0,0
C01372,52.0,0.0,3.0,179.53,0.0,0
C01373,3.0,6.0,14.0,581.39,0.42857139795918586,0
C01374,15.0,1.0,5.0,180.91,0.199999960000008,0
C01376,337.0,0.0,0.0,0.0,0.0,1
C01377,0.0,4.0,7.0,470.0,0.57142848979593,0
C01378,114.0,0.0,0.0,0.0,0.0,0
C01379,7.0,2.0,3.0,89.75999999999999,0.6666664444445185,0
C01380,7.0,1.0,3.0,40.91,0.33333322222225925,0
C01381,283.0,0.0,0.0,0.0,0.0,1
C01382,15.0,1.0,2.0,27.01,0.499999750000125,1
C01383,12.0,6.0,13.0,565.4200000000001,0.4615384260355057,0
C01384,66.0,0.0,2.0,72.86,0.0,0
C01385,4.0,1.0,3.0,116.99000000000001,0.33333322222225925,0
C01386,17.0,2.0,3.0,247.51,0.6666664444445185,1
C01387,16.0,3.0,3.0,198.3,0.9999996666667778,1
C01388,6.0,1.0,3.0,145.0,0.33333322222225925,0
C01389,12.0,1.0,3.0,350.65,0.33333322222225925,1
C01390,43.0,0.0,2.0,18.72,0.0,0
C01391,6.0,9.0,20.0,948.4,0.4499999775000011,0
C01392,166.0,0.0,0.0,0.0,0.0,1
C01393,13.0,2.0,3.0,368.81999999999994,0.6666664444445185,1
C01394,9.0,3.0,9.0,367.79,0.33333329629630043,0
C01395,3.0,1.0,7.0,314.9,0.1428571224489825,1
C01396,13.0,1.0,6.0,250.76,0.16666663888889352,1
C01397,257.0,0.0,0.0,0.0,0.0,1
C01398,15.0,2.0,2.0,98.22,0.99999950000025,0
C01399,21.0,1.0,2.0,270.51,0.499999750000125,0
C01400,3.0,2.0,8.0,614.1099999999999,0.24999996875000394,0
C01401,8.0,2.0,6.0,289.23,0.33333327777778704,1
C01402,44.0,0.0,1.0,39.61,0.0,1
C01403,95.0,0.0,0.0,0.0,0.0,1
C01404,15.0,2.0,3.0,146.2,0.6666664444445185,0
C01405,62.0,0.0,2.0,41.53,0.0,1
C01406,62.0,0.0,1.0,80.11,0.0,0
C01407,32.0,0.0,2.0,123.24000000000001,0.0,1
C01408,23.0,1.0,5.0,389.58000000000004,0.199999960000008,0
C01409,1.0,6.0,16.0,1258.68,0.37499997656250145,0
C01410,13.0,1.0,1.0,12.24,0.9999990000010001,0
C01411,4.0,2.0,3.0,251.01999999999998,0.6666664444445185,0
C01412,29.0,1.0,4.0,149.64,0.24999993750001562,1
C01413,42.0,0.0,1.0,4.71,0.0,0
C01414,143.0,0.0,0.0,0.0,0.0,1
C01415,394.0,0.0,0.0,0.0,0.0,1
C01416,50.0,0.0,1.0,38.54,0.0,0
C01417,210.0,0.0,0.0,0.0,0.0,0
C01418,6.0,3.0,5.0,323.98999999999995,0.599999880000024,0
C01419,80.0,0.0,3.0,266.18,0.0,0
C01420,35.0,0.0,1.0,14.89,0.0,0
C01421,8.0,1.0,2.0,43.76,0.499999750000125,1
C01422,19.0,1.0,4.0,520.75,0.24999993750001562,1
C01423,3.0,3.0,5.0,215.74,0.599999880000024,0
C01424,24.0,1.0,6.0,289.84999999999997,0.16666663888889352,0
C01425,19.0,2.0,5.0,157.03999999999996,0.399999920000016,1
C01426,20.0,1.0,2.0,85.3,0.499999750000125,0
C01427,167.0,0.0,0.0,0.0,0.0,1
C01428,23.0,1.0,8.0,433.0,0.12499998437500197,0
C01429,2.0,5.0,5.0,425.77000000000004,0.99999980000004,0
C01430,394.0,0.0,0.0,0.0,0.0,1
C01432,52.0,0.0,3.0,123.19999999999999,0.0,0
C01433,80.0,0.0,1.0,76.84,0.0,1
C01434,319.0,0.0,0.0,0.0,0.0,1
C01435,2.0,3.0,11.0,602.1800000000001,0.2727272479338866,0
C01436,24.0,2.0,8.0,468.4,0.24999996875000394,0
C01437,3.0,2.0,6.0,501.34000000000003,0.33333327777778704,0
C01438,10.0,1.0,6.0,595.3000000000001,0.16666663888889352,0
C01439,17.0,2.0,8.0,947.25,0.24999996875000394,0
C01440,10.0,3.0,7.0,379.15,0.4285713673469475,0
C01441,90.0,0.0,0.0,0.0,0.0,1
C01442,1.0,2.0,6.0,519.29,0.33333327777778704,0
C01443,91.0,0.0,0.0,0.0,0.0,1
C01444,28.0,1.0,4.0,305.98,0.24999993750001562,1
C01445,28.0,1.0,8.0,462.91999999999996,0.12499998437500197,0
C01446,35.0,0.0,5.0,238.14,0.0,0
C01447,11.0,1.0,3.0,86.25,0.33333322222225925,1
C01448,11.0,3.0,8.0,507.76,0.3749999531250059,0
C01449,0.0,1.0,1.0,74.0,0.9999990000010001,0
C01450,21.0,1.0,7.0,202.88,0.1428571224489825,0
C01451,7.0,1.0,8.0,638.72,0.12499998437500197,0
C01452,9.0,2.0,3.0,88.16,0.6666664444445185,0
C01454,3.0,3.0,11.0,466.90999999999997,0.2727272479338866,1
C01455,5.0,3.0,5.0,361.42,0.599999880000024,0
C01456,399.0,0.0,0.0,0.0,0.0,1
C01457,60.0,0.0,2.0,80.16,0.0,1
C01458,79.0,0.0,1.0,26.67,0.0,1
C01459,15.0,1.0,8.0,405.15999999999997,0.12499998437500197,0
C01460,33.0,0.0,5.0,203.17000000000002,0.0,0
C01461,0.0,2.0,4.0,216.04,0.49999987500003124,0
C01462,22.0,2.0,4.0,210.05,0.49999987500003124,0
C01463,30.0,0.0,6.0,374.02,0.0,0
C01464,40.0,0.0,2.0,114.68,0.0,0
