customer_id,frequency,avg_amount,duration,event
C01710,42,50.054047619047616,112,0
C01711,47,39.58531914893617,236,0
C01712,67,55.31507462686567,406,0
C01713,13,54.27846153846154,297,0
C01714,9,57.510000000000005,84,1
C01715,23,126.19217391304348,117,1
C01716,15,56.43066666666667,196,0
C01717,36,83.39555555555555,121,0
C01718,2,69.53,34,1
C01719,5,10.389999999999999,20,1
C01720,82,47.480000000000004,352,0
C01721,15,35.910666666666664,168,1
C01722,61,53.46934426229508,256,0
C01723,61,38.001311475409835,164,0
C01724,122,40.193278688524586,347,0
C01725,23,28.48913043478261,282,0
C01726,62,33.942741935483866,330,0
C01727,39,36.19205128205128,228,0
C01728,4,74.715,418,0
C01729,1,76.15,124,1
C01730,53,63.562452830188676,397,0
C01732,25,42.4304,409,0
C01733,27,41.553333333333335,177,1
C01734,7,152.95857142857145,313,1
C01735,64,39.172343749999996,259,0
C01736,3,204.5566666666667,55,1
C01737,29,50.27172413793104,421,0
C01738,71,84.34267605633802,168,0
C01740,21,88.27190476190476,311,0
C01741,4,66.195,173,1
C01742,18,37.882777777777775,144,0
C01743,73,72.87698630136987,202,0
C01744,4,43.08,316,0
C01745,24,34.57666666666667,441,0
C01746,107,37.811214953271026,414,0
C01747,23,71.17173913043479,322,0
C01748,37,33.097297297297295,268,0
C01749,26,66.76576923076924,133,0
C01750,43,41.336046511627906,402,0
C01751,51,60.525098039215685,113,1
C01754,173,80.79976878612717,261,0
C01755,40,76.0245,159,0
C01756,6,146.03,141,1
C01757,6,25.455,205,0
C01758,7,53.879999999999995,214,0
C01759,7,72.68285714285715,279,1
C01760,6,72.81666666666666,226,0
C01761,6,32.803333333333335,337,0
C01762,7,47.778571428571425,47,1
C01763,47,125.02893617021276,431,1
C01764,5,121.40599999999999,371,0
C01765,38,33.76973684210526,404,0
C01766,22,75.86590909090908,352,0
C01767,38,54.79973684210526,295,0
C01768,26,66.37807692307692,341,1
C01769,47,74.45510638297873,234,0
C01770,12,21.035,377,0
C01773,5,19.396,46,1
C01774,34,68.24205882352942,149,0
C01775,27,92.40925925925924,130,0
C01776,5,67.628,286,1
C01777,39,31.07205128205128,391,0
C01778,6,122.99666666666667,117,0
C01779,21,14.39857142857143,209,0
C01780,76,33.84763157894737,349,0
C01781,28,48.970000000000006,196,0
C01782,4,44.085,111,1
C01783,12,66.325,90,1
C01784,4,72.59,443,0
C01785,21,53.42714285714286,111,0
C01786,1,399.52,20,1
C01787,5,60.262,161,1
C01788,3,20.666666666666668,42,1
C01789,8,66.3675,427,0
C01790,19,155.93526315789472,425,0
C01791,4,87.4975,50,1
C01792,36,41.767222222222216,123,0
C01793,162,54.184259259259264,340,0
C01794,16,74.386875,193,0
C01795,12,66.38333333333334,238,1
C01796,33,80.16303030303031,308,1
C01797,41,21.728536585365855,435,0
C01798,26,95.215,254,0
C01799,4,92.4275,24,1
C01800,8,56.84375,35,1
C01801,12,37.61083333333333,272,0
C01802,6,79.89,311,1
C01803,31,59.82387096774193,370,0
C01804,2,47.334999999999994,246,1
C01805,13,48.44615384615384,410,0
C01806,19,93.20894736842105,412,0
C01807,1,33.06,72,1
C01808,22,60.99454545454546,119,0
C01809,56,38.06321428571429,304,0
C01810,85,33.92082352941176,227,0
C01811,33,88.56454545454545,379,0
C01812,10,41.45100000000001,189,0
C01813,24,56.338750000000005,202,0
C01814,27,41.465185185185184,343,1
C01815,59,75.10593220338983,441,0
C01816,1,92.03,4,1
C01817,14,68.60071428571429,242,0
C01818,20,60.36,385,0
C01819,15,72.08933333333333,373,0
C01820,14,112.295,261,1
C01821,14,35.70142857142857,110,0
C01822,10,69.33000000000001,422,0
C01823,40,37.588,173,0
C01824,6,123.39666666666666,365,1
C01825,44,64.57818181818182,230,0
C01826,36,66.3975,216,0
C01827,66,24.892727272727274,284,0
C01828,16,38.71875,313,0
C01830,6,65.99,414,0
C01831,13,41.43615384615384,229,0
C01832,17,63.77352941176471,153,0
C01833,3,62.74333333333334,421,0
C01834,17,42.5564705882353,265,0
C01835,33,50.950606060606056,316,0
C01836,33,63.587575757575756,217,0
C01837,9,113.49777777777778,360,0
C01838,2,12.95,20,1
C01839,70,89.67485714285714,239,0
C01840,6,58.26666666666667,97,1
C01841,19,20.501052631578947,129,0
C01842,7,48.21,351,1
C01843,18,47.745555555555555,348,1
C01844,20,39.4565,110,0
C01845,8,45.9075,101,1
C01846,15,37.041333333333334,144,0
C01847,14,64.28857142857143,286,1
C01848,6,48.25833333333333,25,1
C01849,21,95.60809523809523,168,0
C01850,43,39.4853488372093,434,0
C01851,26,35.47153846153846,249,1
C01852,21,48.4947619047619,288,0
C01853,8,22.92,69,1
C01854,18,87.46777777777778,121,0
C01855,3,23.833333333333332,385,0
C01856,4,60.457499999999996,29,1
C01857,12,35.0225,351,0
C01858,61,77.39639344262295,325,0
C01859,22,89.20272727272727,360,0
C01860,27,101.98444444444443,408,0
C01861,54,31.18185185185185,235,0
C01862,11,99.22818181818182,278,1
C01863,25,56.6452,415,0
C01864,135,58.74962962962963,394,0
C01865,23,36.24478260869565,294,0
C01867,19,23.922105263157892,332,0
C01868,31,85.35935483870968,293,0
C01869,20,38.6115,287,0
C01870,22,30.684545454545454,78,1
C01871,4,38.1325,34,1
C01872,25,105.05760000000001,235,0
C01873,4,30.947499999999998,405,1
C01874,36,54.83472222222222,404,1
C01875,28,79.16535714285715,343,0
C01876,130,101.77023076923076,117,0
C01877,12,84.53333333333333,237,1
C01878,17,40.08411764705882,353,1
C01879,5,41.044,139,1
C01880,17,19.84470588235294,114,0
C01881,21,65.96761904761904,195,0
C01882,23,50.99434782608696,253,1
C01883,7,32.91857142857143,399,0
C01884,4,22.115000000000002,75,1
C01885,29,63.25,371,1
C01886,16,108.789375,228,0
C01887,44,86.08749999999999,327,0
C01888,2,87.39,53,1
C01889,10,70.959,254,0
C01890,15,44.879333333333335,135,0
C01891,2,86.63499999999999,12,1
C01892,39,109.08410256410255,412,0
C01893,37,49.22891891891892,341,0
C01894,22,57.885,184,1
C01895,12,134.46416666666667,426,1
C01896,1,30.45,1,1
C01897,15,48.964000000000006,398,1
C01898,16,67.321875,110,0
C01899,6,54.026666666666664,233,1
C01900,4,25.1675,396,0
C01901,42,46.379285714285714,251,0
C01902,47,54.43191489361703,162,0
C01903,6,89.125,375,1
C01904,40,79.7045,178,0
C01905,84,43.50511904761905,199,0
C01906,8,47.129999999999995,316,1
C01907,20,42.9145,301,0
C01908,53,39.696603773584904,172,0
C01909,49,53.005714285714284,182,0
C01910,7,75.69714285714285,252,1
C01911,15,16.765333333333334,255,1
C01912,51,32.58725490196078,198,0
C01913,5,33.37,101,1
C01914,36,47.829722222222216,378,0
C01915,14,37.137857142857136,182,0
C01916,3,54.02333333333333,311,1
C01917,22,30.499545454545455,186,0
C01918,10,23.893,248,1
C01919,9,81.77444444444444,397,1
C01920,115,59.20217391304348,207,0
C01921,16,74.358125,187,1
C01922,20,120.51400000000001,241,0
C01923,7,66.43571428571428,133,1
C01924,11,76.95727272727272,52,1
C01925,41,66.59463414634146,189,1
C01926,9,39.214444444444446,355,1
C01927,10,45.717,433,1
C01928,29,97.78206896551725,238,0
C01929,24,42.22833333333333,419,0
C01930,3,87.54,35,1
C01931,14,35.65714285714286,292,1
C01932,115,43.980695652173914,252,0
C01933,20,42.301,174,0
C01934,2,16.415,19,1
C01935,24,35.797916666666666,308,0
C01936,28,41.135,252,0
C01937,19,68.80842105263157,424,1
C01938,1,21.48,8,1
C01939,9,48.50888888888889,399,1
C01940,3,195.6966666666667,333,0
C01941,6,130.01666666666668,376,1
C01942,35,44.343714285714285,211,0
C01943,87,31.698390804597704,376,0
C01944,9,55.17333333333333,219,0
C01945,8,53.24125,96,1
C01946,17,53.21411764705882,374,0
C01947,10,165.759,112,0
C01948,40,42.2745,194,0
C01950,18,47.26611111111111,437,0
C01951,1,8.2,158,1
C01952,2,39.525000000000006,66,1
C01953,54,63.61518518518518,330,0
C01954,1,47.38,9,1
C01955,23,98.09391304347825,260,1
C01956,64,42.8190625,121,0
C01957,21,38.75142857142857,242,0
C01958,28,46.22821428571428,413,0
C01959,4,71.135,36,1
C01960,23,43.31391304347826,409,0
C01961,36,79.24111111111111,337,0
C01962,7,23.67571428571429,349,1
C01963,23,30.030434782608697,127,1
C01964,21,73.07523809523809,380,1
C01965,4,36.4425,35,1
C01966,30,27.327333333333335,115,1
C01967,4,25.125,35,1
C01968,22,94.79,412,0
C01969,17,84.15823529411765,226,0
C01970,4,89.36749999999999,25,1
C01971,6,50.428333333333335,336,1
C01972,20,44.9775,401,0
C01973,40,50.3005,312,0
C01974,79,48.49810126582278,160,0
C01975,55,55.27763636363636,380,0
C01976,32,79.7578125,433,0
C01977,20,52.749,357,1
C01978,5,24.708000000000002,250,0
C01979,15,39.60466666666667,384,0
C01980,99,63.70757575757576,399,0
C01981,33,45.49212121212121,443,0
C01982,17,58.05117647058824,161,0
C01983,7,29.22142857142857,136,0
C01984,6,69.87666666666667,51,1
C01985,30,90.56966666666668,348,0
C01986,92,82.90684782608696,265,0
C01987,5,45.910000000000004,400,0
C01988,51,28.397058823529413,245,0
C01989,13,45.189230769230775,253,0
C01990,7,24.00714285714286,134,1
C01991,54,26.46037037037037,257,1
C01992,2,6.6899999999999995,17,1
C01993,6,63.49666666666667,111,0
C01994,18,60.20277777777778,186,0
C01995,18,111.56777777777778,241,0
C01996,21,18.67095238095238,199,0
C01997,9,65.22111111111111,372,0
C01998,106,40.7927358490566,217,0
C01999,1,17.1,7,1
C02000,17,53.279411764705884,122,1
C02001,19,35.2378947368421,268,0
C02002,12,58.41166666666667,180,0
C02003,74,41.02918918918919,421,0
C02005,9,44.07888888888888,362,1
C02006,28,45.667500000000004,123,1
C02007,37,82.63567567567567,193,0
C02008,46,45.26739130434783,372,0
C02009,33,115.21878787878788,419,0
C02010,29,50.92551724137931,269,1
C02011,19,70.89684210526316,282,0
C02012,67,39.93104477611941,156,0
C02013,13,44.92846153846154,250,0
C02014,153,50.135098039215684,227,0
C02015,8,62.8475,34,1
C02016,14,54.457142857142856,323,0
C02017,29,45.08827586206896,329,0
C02018,16,34.019375,135,0
C02019,53,48.77301886792453,118,0
C02020,8,26.73375,181,1
C02021,14,78.00214285714286,119,0
C02022,4,84.55,230,0
C02023,21,82.79428571428572,211,1
C02024,33,43.801515151515154,279,0
C02025,11,86.98727272727272,181,0
C02026,7,35.18,244,1
C02027,1,104.5,118,1
C02029,6,29.168333333333333,253,1
C02030,163,49.9482208588957,402,0
C02031,25,54.284400000000005,177,0
C02032,19,33.282105263157895,159,0
C02033,16,18.219375,211,1
C02034,22,26.717272727272725,125,1
C02035,19,55.691052631578955,209,0
C02036,43,100.95302325581395,169,0
C02037,35,56.943999999999996,276,0
C02038,36,54.06888888888889,311,0
C02039,19,88.15105263157893,255,0
C02040,166,30.573614457831326,273,0
C02041,25,58.7724,307,1
C02042,47,43.02595744680851,178,0
C02043,1,6.23,9,1
C02044,30,59.47,158,0
C02045,16,33.051249999999996,190,1
C02046,10,68.86699999999999,42,1
C02047,8,35.95125,207,1
C02048,53,60.768490566037734,228,0
C02049,28,80.39142857142858,258,0
C02050,2,32.57,13,1
C02051,18,72.83277777777778,390,1
C02052,15,35.42266666666667,252,0
C02054,12,28.230833333333333,101,1
C02055,20,91.2045,239,1
C02056,4,49.565,43,1
C02057,4,33.815,34,1
C02058,21,45.62952380952381,363,0
C02059,5,32.946,349,1
C02060,12,142.465,429,0
C02061,35,38.55171428571428,392,1
C02062,1,3.01,126,1
C02063,9,16.03222222222222,194,0
C02064,6,57.34333333333333,167,1
C02065,18,80.89222222222222,432,0
C02066,12,92.3,127,1
C02067,3,33.01333333333333,231,1
C02068,10,68.451,276,0
C02069,27,61.11222222222222,350,0
C02070,24,41.64333333333334,389,0
C02071,56,40.650357142857146,297,0
C02072,26,40.98538461538462,384,1
C02073,85,45.25964705882353,128,0
C02074,1,35.79,1,1
C02076,10,131.751,181,1
C02077,9,36.556666666666665,52,1
C02078,37,56.45162162162162,397,0
C02079,63,43.408253968253966,276,0
C02080,3,61.56,10,1
C02081,86,78.69209302325582,145,0
C02082,35,29.065142857142856,341,0
C02083,9,30.526666666666667,327,1
C02084,5,72.86,273,0
C02085,2,69.66,44,1
C02086,12,22.395833333333332,226,1
C02087,7,49.082857142857144,114,1
C02088,14,59.27428571428572,305,0
C02089,5,43.15,55,1
C02090,23,45.99956521739131,134,1
C02091,41,61.61487804878049,425,0
C02092,58,85.35637931034483,239,0
C02093,27,91.24703703703705,114,0
C02094,11,44.75818181818182,136,0
C02095,48,83.955625,269,0
C02096,17,96.93117647058823,258,0
C02097,7,48.74142857142857,373,0
C02099,40,67.03425,309,0
C02100,31,91.43096774193549,159,0
C02101,2,38.41,43,1
C02102,19,29.557894736842105,377,1
C02103,14,35.745714285714286,167,1
C02104,7,30.857142857142858,29,1
C02105,26,44.612307692307695,435,0
C02106,1,162.22,49,1
C02107,7,28.01142857142857,324,0
C02108,36,62.61972222222222,281,0
C02109,6,38.12166666666667,299,1
C02110,27,80.40259259259258,211,0
C02111,14,26.215,311,1
C02112,28,56.29678571428571,400,0
C02113,7,68.78285714285714,395,0
C02115,12,72.28583333333334,327,1
C02116,8,63.33,191,1
C02117,42,76.73857142857143,409,0
C02118,52,29.17596153846154,145,0
C02119,15,56.19333333333334,442,0
C02121,8,22.743750000000002,412,0
C02122,15,56.884,420,0
C02123,11,230.14181818181817,99,1
C02124,37,28.9154054054054,210,1
C02125,41,90.18634146341464,267,0
C02126,6,15.228333333333333,68,1
C02127,83,68.28060240963855,164,0
C02128,25,57.904799999999994,111,1
C02129,12,51.6975,254,0
C02130,8,48.98875,245,0
C02131,16,38.32875,30,1
C02132,45,109.01355555555554,253,0
C02133,4,16.8125,52,1
C02134,53,26.634716981132076,346,0
C02135,24,107.85791666666667,388,0
C02136,31,39.697741935483876,224,0
C02137,5,18.064,84,1
C02138,50,41.669,227,0
C02139,13,68.9723076923077,84,1
C02140,40,42.426,357,0
C02141,25,55.7416,430,0
C02142,1,72.36,23,1
C02143,18,29.128333333333337,395,0
C02144,26,48.90730769230769,258,0
C02145,13,51.48923076923077,193,0
C02146,7,47.37714285714286,290,1
C02147,36,69.84055555555555,397,0
C02148,33,38.65484848484848,270,0
C02149,52,71.07576923076923,381,0
C02150,5,68.918,77,1
C02151,33,47.75333333333334,335,0
C02152,8,134.96375,251,0
C02153,8,26.175,401,0
C02154,4,30.705000000000002,260,0
C02155,9,49.879999999999995,132,1
C02156,151,52.627549668874174,346,0
C02157,14,79.92357142857144,175,0
C02158,22,55.500454545454545,367,0
C02159,1,118.42,29,1
C02160,14,86.375,440,0
C02161,49,65.11265306122449,432,0
C02162,34,64.65970588235294,285,1
C02163,42,44.97,299,0
C02164,2,41.379999999999995,263,0
C02165,74,51.137567567567565,305,0
C02166,43,50.9086046511628,420,0
C02167,3,30.063333333333336,12,1
C02168,11,58.68,199,1
C02169,20,92.078,422,1
C02170,13,35.254615384615384,210,0
C02171,8,74.42125,353,0
C02172,41,70.8539024390244,121,0
C02173,3,38.67333333333333,20,1
C02174,25,108.90559999999999,157,1
C02175,12,58.08833333333333,151,0
C02176,12,77.78583333333333,275,0
C02177,1,70.81,76,1
C02178,2,31.045,400,0
C02179,32,62.4975,267,0
C02180,8,59.4475,272,1
C02181,17,57.76294117647059,254,1
C02182,2,49.925,91,1
C02183,24,59.34791666666666,134,1
C02184,1,57.2,30,1
C02185,4,80.84,13,1
C02186,3,68.77333333333333,97,1
C02187,10,56.092,272,0
C02188,13,57.73307692307692,175,0
C02190,7,36.324285714285715,304,1
C02192,6,56.13666666666666,319,1
C02193,114,46.25710526315789,375,0
C02194,2,32.33,17,1
C02195,11,76.63363636363637,381,1
C02196,69,79.17362318840578,362,0
C02197,3,51.193333333333335,47,1
C02198,8,44.4725,384,1
C02199,16,101.461875,248,1
C02200,16,36.885625000000005,204,0
C02201,3,33.31333333333333,37,1
C02202,9,140.48444444444442,430,0
C02203,35,100.34771428571429,201,1
C02204,125,56.419760000000004,419,0
C02205,1,101.65,32,1
C02207,37,122.78297297297298,250,0
C02208,12,71.43916666666667,162,1
C02209,34,50.366176470588236,134,0
C02210,5,50.22,103,1
C02211,54,34.70666666666667,177,0
C02212,15,44.73799999999999,222,1
C02213,37,49.74945945945946,121,0
C02214,12,53.076666666666675,397,0
C02215,39,69.03051282051283,237,0
C02216,9,100.31888888888889,56,1
C02217,15,42.147333333333336,201,0
C02218,8,47.47875,250,0
C02219,5,42.55200000000001,57,1
C02220,19,100.54684210526317,443,0
C02221,7,119.46714285714286,107,1
C02222,66,59.12409090909091,255,0
C02223,10,69.11800000000001,425,0
C02224,3,51.660000000000004,169,1
C02225,12,79.03750000000001,110,1
C02228,25,59.6224,133,1
C02229,16,70.845,187,1
C02230,8,50.07875,396,0
C02231,35,115.66371428571429,114,0
C02232,19,46.35578947368421,366,1
C02234,25,68.592,376,0
C02235,74,67.4604054054054,287,0
C02236,32,37.4525,348,1
C02237,76,35.265263157894736,165,0
C02238,11,80.49,192,0
C02239,8,41.43625,208,0
C02240,30,41.08266666666667,258,0
C02241,5,30.368000000000002,431,1
C02242,5,62.61,149,1
C02243,9,39.34,258,1
C02244,19,33.22631578947368,364,1
C02245,53,39.678679245283014,189,0
C02246,59,63.8535593220339,361,0
C02247,72,35.20166666666667,206,0
C02248,6,47.21666666666667,315,1
C02249,34,38.04882352941177,369,0
C02250,9,63.658888888888896,195,1
C02251,3,54.21,19,1
C02252,30,78.889,382,0
C02253,19,51.112631578947365,210,0
C02254,20,63.5465,417,0
C02255,5,46.172000000000004,31,1
C02256,96,37.45645833333334,417,0
C02257,9,50.79777777777778,192,1
C02258,21,39.074285714285715,340,0
C02259,4,82.185,65,1
C02260,21,37.79142857142857,172,0
C02261,14,101.43071428571429,224,1
C02262,14,59.423571428571435,300,0
C02263,8,100.7925,171,0
C02264,5,30.818,62,1
C02265,57,47.016666666666666,116,0
C02266,15,17.413333333333334,264,0
C02267,91,93.98923076923077,201,0
C02268,21,60.08238095238095,123,0
C02269,38,78.48342105263157,338,0
C02270,41,82.05048780487806,195,0
C02271,63,71.8868253968254,242,0
C02272,42,46.88880952380952,292,0
C02273,10,27.538999999999998,67,1
C02274,7,107.01714285714286,42,1
C02275,27,96.51814814814814,355,0
C02276,45,41.20155555555555,339,0
C02277,25,50.458,188,0
C02278,38,63.80236842105263,258,0
C02279,9,29.982222222222227,191,1
C02280,18,66.93777777777778,423,0
C02281,31,64.08,174,0
C02282,9,16.03,99,1
C02283,97,69.06463917525772,322,0
C02284,48,62.62916666666666,351,0
C02285,5,95.524,105,1
C02286,18,95.19166666666666,267,1
C02287,2,109.39999999999999,249,1
C02288,24,101.19208333333334,269,0
C02289,5,51.358000000000004,263,1
C02290,6,88.03500000000001,297,0
C02291,51,81.88039215686274,300,0
C02292,71,32.77267605633803,417,0
C02293,72,64.41583333333332,365,0
C02294,13,33.94384615384615,292,0
C02295,45,70.06844444444444,226,0
C02296,19,39.12894736842105,391,0
C02297,6,58.73499999999999,76,1
C02298,12,38.27833333333333,141,1
C02299,8,82.89125,144,1
C02300,3,43.596666666666664,41,1
C02301,12,42.916666666666664,358,1
C02302,7,37.212857142857146,77,1
C02303,34,65.09441176470588,341,0
C02305,2,15.334999999999999,90,1
C02306,36,35.28055555555555,330,0
C02307,29,69.84931034482759,147,1
C02308,26,73.2223076923077,130,0
C02309,1,31.65,17,1
C02310,26,64.39076923076922,187,1
C02311,7,100.79428571428572,214,0
C02312,43,59.69767441860465,301,0
C02313,5,39.368,43,1
C02314,13,64.68846153846154,191,1
C02315,6,73.03500000000001,128,1
C02316,1,50.5,72,1
C02317,7,25.8,126,1
C02318,15,60.080000000000005,136,1
C02319,38,46.68736842105263,138,0
C02320,51,85.15803921568629,206,0
C02321,5,14.274000000000001,119,0
C02322,18,116.4811111111111,351,0
C02323,49,49.460408163265306,423,0
C02324,17,72.48176470588236,341,0
C02325,18,37.79277777777778,381,1
C02326,79,53.98987341772152,393,0
C02327,15,138.91,297,1
C02328,5,54.288,288,1
C02329,15,87.162,399,0
C02330,1,118.56,2,1
C02331,54,51.06685185185185,323,0
C02332,32,86.579375,302,1
C02333,22,56.48681818181819,188,0
C02334,4,31.015,208,1
C02335,7,72.31714285714285,84,1
C02338,89,74.78393258426966,117,0
C02339,29,42.41068965517242,442,0
C02340,18,59.04611111111111,309,0
C02341,11,86.22363636363637,164,1
C02342,8,35.385000000000005,45,1
C02343,30,36.098333333333336,218,0
C02344,46,65.09239130434783,261,0
C02345,1,58.95,27,1
C02346,29,58.77862068965517,242,0
C02347,146,46.27417808219178,257,0
C02348,6,28.71666666666667,343,1
C02349,34,45.80470588235294,341,0
C02350,48,35.3075,423,0
C02351,37,51.365135135135134,337,0
C02352,16,63.900625,248,0
C02353,4,50.99,36,1
C02354,23,56.46434782608696,137,0
C02355,28,70.79035714285713,138,1
C02356,38,131.64157894736843,370,0
C02357,5,64.658,358,1
C02358,20,38.619,117,0
C02359,174,38.65074712643678,429,0
C02360,8,47.63375,247,0
C02361,24,53.29,145,1
C02362,30,39.57833333333333,220,0
C02363,7,43.964285714285715,300,1
C02364,58,182.37224137931034,332,0
C02365,27,27.0762962962963,245,0
C02366,29,53.75310344827586,365,0
C02367,1,18.21,71,1
C02368,6,10.334999999999999,67,1
C02369,70,68.20028571428573,401,0
C02370,5,15.413999999999998,397,1
C02371,9,39.93666666666667,187,0
C02372,10,53.701,172,1
C02373,4,17.87,276,1
C02374,3,59.123333333333335,25,1
C02375,18,64.135,228,0
C02376,20,47.6625,219,1
C02377,22,56.34136363636364,364,0
C02378,10,68.098,350,1
C02379,26,38.56076923076923,258,0
C02380,25,41.076,273,0
C02381,9,64.8111111111111,249,0
C02382,7,35.87714285714286,293,1
C02383,28,79.56285714285715,378,1
C02384,22,20.35181818181818,290,0
C02385,16,125.890625,269,0
C02386,53,50.204905660377364,397,0
C02387,1,72.01,21,1
C02389,2,31.755,10,1
C02390,18,48.48388888888889,119,0
C02391,30,55.92133333333333,380,0
C02392,7,6.948571428571428,374,1
C02393,13,46.81923076923077,267,1
C02394,2,72.28,16,1
C02395,18,53.46611111111111,424,0
C02396,24,37.36708333333333,408,1
C02397,24,66.73125,162,1
C02398,12,54.26416666666666,173,1
C02399,23,28.414347826086956,379,1
C02400,11,101.27999999999999,322,0
C02401,11,56.91454545454545,267,1
C02402,14,36.35142857142857,397,0
C02403,25,68.9184,245,1
C02404,43,32.23511627906977,222,0
C02405,10,72.51599999999999,231,0
C02406,27,78.47185185185184,141,0
C02407,8,60.53375,331,0
C02408,1,40.39,28,1
C02410,11,42.40909090909091,303,1
C02411,21,48.450476190476195,342,0
C02412,7,57.145714285714284,127,0
C02413,22,52.541818181818186,224,1
C02414,37,117.8081081081081,258,0
C02415,17,68.22235294117647,235,0
C02416,18,73.36166666666666,411,0
C02417,1,11.81,19,1
C02418,2,44.745000000000005,184,1
C02419,36,66.64083333333333,260,0
C02420,64,75.12015625,345,0
C02421,26,122.37961538461538,333,0
C02423,7,26.777142857142856,343,1
C02424,5,59.652,169,1
C02425,12,31.155,240,1
C02426,7,35.93571428571429,344,0
C02427,32,52.0578125,131,0
C02428,2,162.405,7,1
C02429,4,42.0125,378,0
C02430,3,24.993333333333336,236,1
C02431,4,39.29,57,1
C02432,5,23.242,322,0
C02433,14,56.735,392,0
C02435,5,37.188,106,1
C02436,34,44.29764705882353,197,0
C02437,6,32.10333333333333,141,1
C02438,17,54.112941176470585,364,1
C02439,11,75.03545454545454,181,1
C02440,29,53.59620689655172,298,1
C02441,17,33.15529411764706,293,0
C02442,30,74.028,104,1
C02443,1,78.94,4,1
C02444,48,81.55979166666667,227,0
C02445,40,79.62525000000001,109,1
C02446,43,74.00395348837209,132,0
C02447,21,36.91809523809523,101,1
C02448,17,30.16411764705882,404,0
C02449,49,123.0330612244898,217,0
C02450,24,51.50125,388,1
C02451,24,40.04333333333333,237,0
C02452,41,81.64951219512196,334,1
C02453,28,93.0,220,0
C02454,10,50.06,197,1
C02455,61,72.6139344262295,295,0
C02456,2,18.275,208,1
C02457,1,131.44,29,1
C02458,41,60.3480487804878,238,0
C02459,24,65.81958333333333,370,0
C02460,14,41.449285714285715,112,0
C02461,2,73.95,28,1
C02462,69,70.66840579710144,333,0
C02464,49,55.36285714285714,119,0
C02465,17,170.57941176470587,411,0
C02466,7,60.521428571428565,315,1
C02467,6,51.074999999999996,29,1
C02468,6,42.501666666666665,113,1
C02469,20,45.99249999999999,195,1
C02470,6,31.156666666666666,44,1
C02471,25,36.949600000000004,195,0
C02472,4,13.16,104,1
C02473,184,68.68385869565218,199,0
C02474,7,25.25714285714286,385,1
C02475,19,68.09894736842105,151,1
C02476,10,71.70500000000001,101,1
C02477,3,26.993333333333336,22,1
C02478,109,68.97522935779817,123,0
C02479,7,60.924285714285716,207,1
C02480,19,134.6263157894737,129,0
C02481,7,28.43285714285714,184,0
C02482,6,45.75833333333333,352,0
C02483,2,16.365000000000002,332,0
C02484,16,66.82187499999999,144,1
C02485,7,66.56714285714285,369,1
C02486,35,26.228,316,1
C02487,4,36.865,44,1
C02488,3,52.29333333333333,25,1
C02489,84,77.47357142857143,241,0
C02490,4,19.965,166,1
C02491,27,39.34,241,0
C02492,49,51.24816326530612,129,0
C02494,79,111.03443037974682,336,0
C02495,14,46.96142857142858,241,1
C02496,94,37.375,402,0
C02497,13,108.78461538461539,339,0
C02498,52,59.831346153846155,419,0
C02499,1,13.09,2,1
C02500,4,36.8225,124,1
C02501,64,97.66437499999999,369,0
C02502,47,51.79872340425532,297,0
C02503,37,32.137027027027024,166,0
C02504,29,59.164482758620686,127,1
C02505,68,65.10823529411765,382,0
C02506,8,51.30875,195,1
C02507,4,100.5075,180,0
C02508,15,88.312,107,1
C02509,10,73.09,259,1
C02510,11,97.61363636363636,123,0
C02511,33,127.74242424242425,112,0
C02512,24,77.85458333333334,325,0
C02513,1,11.8,42,1
C02514,1,12.15,1,1
C02515,22,38.151818181818186,164,0
C02516,13,54.18615384615385,363,0
C02517,38,67.1821052631579,133,0
C02518,23,61.63913043478261,271,0
C02519,18,77.32222222222222,267,0
C02520,7,68.79142857142857,30,1
C02521,15,8.082,268,0
C02522,5,69.248,297,0
C02523,33,47.44060606060606,169,0
C02524,18,66.33111111111111,414,1
C02525,6,40.656666666666666,428,0
C02526,10,47.771,257,1
C02527,71,67.7005633802817,261,0
C02528,57,19.8540350877193,218,0
C02529,39,63.579487179487174,185,0
C02530,3,35.29333333333333,15,1
C02531,1,191.41,51,1
C02532,10,41.015,226,0
C02533,32,45.027187500000004,301,0
C02534,14,19.247142857142855,128,0
C02535,44,28.10159090909091,281,1
C02536,9,57.589999999999996,305,1
C02537,20,33.8515,292,0
C02538,10,52.117000000000004,222,0
C02539,42,119.98071428571427,292,0
C02540,9,48.66333333333333,255,0
C02541,30,54.23233333333334,428,0
C02542,7,49.10142857142857,225,0
C02543,3,88.20333333333333,47,1
C02544,113,46.251769911504425,360,0
C02545,16,39.141875,360,0
C02546,72,54.63263888888889,412,0
C02547,64,66.6946875,422,0
C02549,1,108.13,2,1
C02550,27,67.02592592592593,270,0
C02551,2,50.035,77,1
C02552,45,97.05733333333333,369,0
C02553,5,26.889999999999997,257,0
C02554,9,26.355555555555554,314,1
C02555,3,73.43666666666667,60,1
C02556,24,116.91958333333334,307,0
C02557,10,33.859,63,1
C02558,10,71.285,187,0
C02559,7,62.06142857142857,233,0
C02560,32,39.3125,184,0
C02561,6,55.19,246,0
C02562,16,42.891875,199,0
C02563,29,35.3048275862069,388,1
C02564,19,96.03315789473683,103,1
C02565,26,42.06461538461539,247,0
C02566,34,53.10058823529412,159,0
C02567,7,55.470000000000006,350,1
