,customer_id,transaction_date,amount
18899,C01201,2025-11-09,26.96
18900,C01201,2025-11-17,38.13
18901,C01201,2025-11-18,11.11
18902,C01201,2025-11-19,37.74
18903,C01201,2025-12-10,134.27
18904,C01201,2025-12-16,78.28
18905,C01201,2025-12-16,72.21
18906,C01202,2025-08-06,187.1
18907,C01202,2025-08-16,143.61
18908,C01202,2025-08-20,189.72
18909,C01202,2025-08-24,55.45
18910,C01202,2025-08-25,151.04
18911,C01202,2025-08-25,252.75
18912,C01202,2025-09-01,105.28
18913,C01202,2025-09-05,140.47
18914,C01202,2025-09-07,166.08
18915,C01202,2025-09-22,250.36
18916,C01202,2025-09-23,304.43
18917,C01202,2025-10-02,431.92
18918,C01202,2025-10-06,196.57
18919,C01202,2025-10-09,134.32
18920,C01202,2025-10-16,33.03
18921,C01202,2025-10-20,31.25
18922,C01202,2025-10-23,109.66
18923,C01202,2025-10-26,201.54
18924,C01202,2025-10-27,178.64
18925,C01202,2025-10-27,134.48
18926,C01202,2025-11-02,145.14
18927,C01202,2025-11-13,63.99
18928,C01202,2025-11-15,163.76
18929,C01202,2025-12-03,68.6
18930,C01202,2025-12-28,57.5
18931,C01203,2025-10-14,14.07
18932,C01203,2025-10-18,104.95
18933,C01203,2025-10-21,74.88
18934,C01203,2025-10-25,92.48
18935,C01203,2025-10-28,16.65
18936,C01203,2025-11-02,79.83
18937,C01204,2025-05-26,11.74
18938,C01204,2025-07-06,10.06
18939,C01204,2025-07-16,91.96
18940,C01204,2025-08-07,12.83
18941,C01206,2025-05-07,25.26
18942,C01206,2025-05-25,31.49
18943,C01207,2025-05-10,23.17
18944,C01207,2025-05-12,54.89
18945,C01207,2025-06-15,55.87
18946,C01207,2025-06-20,34.77
18947,C01207,2025-06-22,26.69
18948,C01207,2025-06-24,37.85
18949,C01207,2025-06-25,32.38
18950,C01207,2025-06-26,27.79
18951,C01207,2025-07-02,67.51
18952,C01207,2025-07-07,7.66
18953,C01207,2025-07-09,15.59
18954,C01208,2025-08-23,19.83
18955,C01208,2025-08-24,26.03
18956,C01208,2025-09-04,15.4
18957,C01208,2025-09-05,73.97
18958,C01208,2025-09-06,59.98
18959,C01208,2025-09-08,43.26
18960,C01208,2025-09-15,25.78
18961,C01208,2025-09-25,49.47
18962,C01208,2025-09-29,49.22
18963,C01208,2025-10-03,14.43
18964,C01208,2025-10-10,29.73
18965,C01208,2025-10-15,33.93
18966,C01208,2025-11-06,38.47
18967,C01208,2025-11-18,45.34
18968,C01208,2025-11-19,39.7
18969,C01208,2025-12-14,78.57
18970,C01208,2025-12-14,69.02
18971,C01209,2025-05-24,15.03
18972,C01210,2025-11-27,151.05
18973,C01210,2025-11-30,5.7
18974,C01210,2025-12-04,31.28
18975,C01210,2025-12-04,70.56
18976,C01210,2025-12-12,175.45
18977,C01210,2025-12-23,90.73
18978,C01210,2025-12-24,125.97
18979,C01210,2025-12-25,88.11
18980,C01210,2025-12-26,57.03
18981,C01210,2025-12-28,124.23
18982,C01211,2025-11-26,40.96
18983,C01211,2025-11-27,24.77
18984,C01211,2025-12-01,46.48
18985,C01211,2025-12-08,109.74
18986,C01211,2025-12-13,22.99
18987,C01211,2025-12-22,107.04
18988,C01211,2025-12-23,101.26
18989,C01211,2025-12-25,63.93
18990,C01211,2025-12-30,70.46
18991,C01212,2025-11-02,14.53
18992,C01212,2025-11-06,29.54
18993,C01213,2025-04-15,19.09
18994,C01213,2025-05-07,54.74
18995,C01213,2025-05-16,17.8
18996,C01213,2025-05-26,39.52
18997,C01213,2025-06-14,52.6
18998,C01213,2025-06-15,16.47
18999,C01213,2025-07-01,90.63
19000,C01213,2025-07-17,45.08
19001,C01213,2025-07-28,40.26
19002,C01213,2025-07-29,25.37
19003,C01213,2025-08-05,4.93
19004,C01213,2025-08-14,25.8
19005,C01213,2025-09-17,108.74
19006,C01213,2025-09-19,52.14
19007,C01213,2025-09-20,33.14
19008,C01213,2025-09-27,18.84
19009,C01213,2025-10-02,10.16
19010,C01213,2025-11-09,17.14
19011,C01213,2025-12-12,39.92
19012,C01213,2025-12-31,70.47
19013,C01214,2025-03-30,23.45
19014,C01214,2025-09-13,30.37
19015,C01215,2025-05-23,106.27
19016,C01215,2025-06-14,31.66
19017,C01215,2025-07-04,66.74
19018,C01215,2025-07-10,53.78
19019,C01215,2025-07-26,68.79
19020,C01215,2025-08-02,24.15
19021,C01215,2025-08-08,149.59
19022,C01215,2025-08-09,88.45
19023,C01215,2025-08-12,108.8
19024,C01215,2025-08-18,54.44
19025,C01215,2025-08-19,37.48
19026,C01215,2025-08-22,36.66
19027,C01215,2025-09-17,8.18
19028,C01215,2025-09-29,25.14
19029,C01215,2025-09-30,25.96
19030,C01215,2025-11-11,42.86
19031,C01215,2025-11-25,135.04
19032,C01215,2025-12-28,64.1
19033,C01215,2025-12-28,104.38
19034,C01216,2025-05-03,42.91
19035,C01216,2025-05-05,54.53
19036,C01216,2025-05-23,27.36
19037,C01216,2025-05-28,138.11
19038,C01216,2025-06-01,50.02
19039,C01216,2025-06-02,124.7
19040,C01216,2025-06-15,58.92
19041,C01216,2025-06-15,3.58
19042,C01216,2025-06-24,48.12
19043,C01216,2025-06-26,32.06
19044,C01216,2025-06-27,17.55
19045,C01216,2025-07-15,131.3
19046,C01216,2025-07-21,42.71
19047,C01216,2025-07-24,103.06
19048,C01216,2025-07-28,62.41
19049,C01217,2025-03-09,128.04
19050,C01217,2025-03-18,64.98
19051,C01217,2025-03-19,20.19
19052,C01217,2025-03-25,22.5
19053,C01217,2025-04-01,108.04
19054,C01217,2025-04-04,93.42
19055,C01217,2025-04-05,20.98
19056,C01217,2025-04-15,15.82
19057,C01217,2025-04-16,24.97
19058,C01217,2025-04-29,44.34
19059,C01217,2025-05-01,115.5
19060,C01217,2025-05-08,44.51
19061,C01217,2025-05-14,90.21
19062,C01217,2025-05-20,95.4
19063,C01218,2025-04-17,60.17
19064,C01218,2025-05-14,56.89
19065,C01218,2025-06-03,106.11
19066,C01218,2025-06-04,102.08
19067,C01218,2025-06-12,47.33
19068,C01218,2025-06-29,46.91
19069,C01218,2025-07-05,177.72
19070,C01218,2025-07-13,56.22
19071,C01218,2025-07-14,88.62
19072,C01218,2025-07-14,41.76
19073,C01218,2025-07-24,55.62
19074,C01218,2025-08-03,40.93
19075,C01218,2025-08-15,8.31
19076,C01218,2025-08-22,96.78
19077,C01218,2025-08-22,27.66
19078,C01218,2025-08-24,27.27
19079,C01218,2025-08-28,31.96
19080,C01218,2025-09-04,73.84
19081,C01218,2025-09-06,166.66
19082,C01218,2025-09-10,11.95
19083,C01218,2025-09-19,55.89
19084,C01218,2025-10-03,36.96
19085,C01218,2025-10-07,85.04
19086,C01218,2025-10-10,21.24
19087,C01218,2025-10-14,71.43
19088,C01218,2025-10-18,50.8
19089,C01218,2025-10-26,25.87
19090,C01218,2025-10-30,6.91
19091,C01218,2025-11-15,40.62
19092,C01218,2025-11-22,39.49
19093,C01219,2025-12-01,11.19
19094,C01219,2025-12-04,16.18
19095,C01219,2025-12-07,43.63
19096,C01219,2025-12-13,28.69
19097,C01219,2025-12-16,93.48
19098,C01219,2025-12-18,35.16
19099,C01219,2025-12-19,27.51
19100,C01219,2025-12-20,22.37
19101,C01219,2025-12-20,57.81
19102,C01219,2025-12-21,17.59
19103,C01219,2025-12-23,17.5
19104,C01219,2025-12-26,22.55
19105,C01219,2025-12-27,4.1
19106,C01219,2025-12-27,5.58
19107,C01219,2025-12-30,27.54
19108,C01219,2025-12-31,30.92
19109,C01220,2025-07-11,82.0
19110,C01220,2025-09-24,192.56
19111,C01221,2025-12-22,113.5
19112,C01222,2025-09-16,7.87
19113,C01222,2025-09-25,4.57
19114,C01222,2025-09-29,2.91
19115,C01222,2025-09-30,5.73
19116,C01223,2025-08-30,28.83
19117,C01223,2025-09-29,19.4
19118,C01223,2025-10-05,74.27
19119,C01223,2025-10-19,17.23
19120,C01223,2025-10-22,140.22
19121,C01223,2025-10-28,10.88
19122,C01223,2025-11-02,30.01
19123,C01223,2025-11-04,53.37
19124,C01223,2025-11-10,27.12
19125,C01224,2025-05-24,2.07
19126,C01224,2025-06-28,58.66
19127,C01225,2025-02-17,33.95
19128,C01225,2025-02-19,31.69
19129,C01225,2025-02-22,26.7
19130,C01225,2025-03-02,65.44
19131,C01225,2025-03-02,11.39
19132,C01225,2025-03-11,93.27
19133,C01225,2025-03-15,7.9
19134,C01225,2025-03-16,13.19
19135,C01225,2025-03-17,41.15
19136,C01225,2025-03-30,33.02
19137,C01225,2025-04-01,23.14
19138,C01225,2025-04-03,23.16
19139,C01225,2025-04-08,10.17
19140,C01225,2025-04-12,29.74
19141,C01225,2025-04-18,12.52
19142,C01225,2025-04-22,17.75
19143,C01225,2025-04-30,37.79
19144,C01225,2025-05-03,34.5
19145,C01225,2025-05-24,59.82
19146,C01225,2025-05-28,23.47
19147,C01225,2025-06-06,16.9
19148,C01225,2025-06-07,24.57
19149,C01225,2025-06-08,2.59
19150,C01225,2025-06-08,23.86
19151,C01225,2025-06-18,4.13
19152,C01225,2025-06-21,11.65
19153,C01225,2025-07-02,6.79
19154,C01225,2025-07-07,10.86
19155,C01225,2025-07-08,9.71
19156,C01225,2025-07-10,34.41
19157,C01225,2025-07-13,8.28
19158,C01225,2025-07-16,0.25
19159,C01225,2025-07-18,11.88
19160,C01225,2025-07-19,24.0
19161,C01225,2025-07-20,30.45
19162,C01225,2025-07-23,41.02
19163,C01225,2025-07-29,19.0
19164,C01225,2025-07-30,14.59
19165,C01225,2025-07-30,11.81
19166,C01225,2025-08-22,17.66
19167,C01226,2025-09-20,25.19
19168,C01226,2025-10-01,18.61
19169,C01226,2025-10-11,6.18
19170,C01227,2025-02-01,27.08
19171,C01227,2025-03-07,32.32
19172,C01228,2025-07-13,98.18
19173,C01228,2025-07-14,29.33
19174,C01228,2025-07-19,22.7
19175,C01228,2025-07-21,80.14
19176,C01228,2025-07-23,21.44
19177,C01228,2025-07-29,40.97
19178,C01228,2025-08-26,36.67
19179,C01228,2025-09-04,56.32
19180,C01228,2025-09-18,66.42
19181,C01228,2025-09-27,48.99
19182,C01228,2025-10-01,18.2
19183,C01228,2025-10-15,23.66
19184,C01228,2025-10-17,90.84
19185,C01228,2025-11-07,33.76
19186,C01228,2025-11-09,62.39
19187,C01228,2025-11-10,15.5
19188,C01228,2025-12-02,90.6
19189,C01228,2025-12-08,18.39
19190,C01228,2025-12-13,17.72
19191,C01228,2025-12-16,47.56
19192,C01228,2025-12-23,10.16
19193,C01229,2025-08-11,97.28
19194,C01229,2025-08-14,4.84
19195,C01229,2025-08-31,106.82
19196,C01229,2025-09-07,45.29
19197,C01230,2025-10-31,25.33
19198,C01230,2025-11-04,53.89
19199,C01230,2025-11-06,95.68
19200,C01230,2025-11-08,9.05
19201,C01230,2025-12-03,207.27
19202,C01230,2025-12-08,50.36
19203,C01230,2025-12-15,36.55
19204,C01231,2025-10-26,38.27
19205,C01231,2025-10-27,21.2
19206,C01231,2025-11-05,60.9
19207,C01231,2025-11-06,61.11
19208,C01231,2025-11-06,21.89
19209,C01231,2025-11-17,31.83
19210,C01231,2025-11-17,29.0
19211,C01231,2025-11-17,46.83
19212,C01231,2025-11-18,27.42
19213,C01231,2025-11-23,13.39
19214,C01231,2025-11-25,39.11
19215,C01231,2025-11-26,13.7
19216,C01231,2025-11-26,21.43
19217,C01231,2025-11-27,32.67
19218,C01231,2025-11-29,19.46
19219,C01231,2025-11-30,0.48
19220,C01231,2025-11-30,28.43
19221,C01231,2025-11-30,12.08
19222,C01231,2025-12-01,16.86
19223,C01231,2025-12-04,3.3
19224,C01231,2025-12-05,43.86
19225,C01231,2025-12-09,10.12
19226,C01231,2025-12-11,22.85
19227,C01231,2025-12-12,56.6
19228,C01231,2025-12-13,59.54
19229,C01231,2025-12-17,3.77
19230,C01231,2025-12-28,24.37
19231,C01232,2025-11-27,25.01
19232,C01232,2025-12-09,16.69
19233,C01232,2025-12-12,18.76
19234,C01232,2025-12-14,20.23
19235,C01232,2025-12-16,2.12
19236,C01233,2025-12-09,112.72
19237,C01233,2025-12-10,90.87
19238,C01234,2025-06-25,70.21
19239,C01234,2025-06-26,58.27
19240,C01234,2025-07-03,18.34
19241,C01234,2025-07-05,46.1
19242,C01234,2025-07-15,60.54
19243,C01234,2025-07-27,15.36
19244,C01234,2025-08-04,111.63
19245,C01234,2025-08-17,37.7
19246,C01234,2025-08-26,63.07
19247,C01234,2025-09-06,84.85
19248,C01234,2025-09-09,38.72
19249,C01234,2025-09-11,71.01
19250,C01234,2025-09-12,194.28
19251,C01234,2025-09-14,52.23
19252,C01234,2025-09-15,70.7
19253,C01234,2025-09-16,47.51
19254,C01234,2025-09-25,20.4
19255,C01234,2025-10-01,80.53
19256,C01234,2025-10-06,100.32
19257,C01234,2025-10-11,123.13
19258,C01234,2025-10-13,29.16
19259,C01234,2025-10-24,114.66
19260,C01234,2025-10-27,54.94
19261,C01234,2025-10-29,78.9
19262,C01235,2025-07-15,42.99
19263,C01235,2025-07-26,14.7
19264,C01235,2025-08-01,10.67
19265,C01235,2025-08-18,20.83
19266,C01235,2025-08-21,9.23
19267,C01235,2025-08-25,23.43
19268,C01235,2025-08-31,8.05
19269,C01235,2025-09-09,36.22
19270,C01235,2025-09-16,33.08
19271,C01235,2025-09-29,12.94
19272,C01235,2025-09-30,7.64
19273,C01236,2025-09-21,16.09
19274,C01236,2025-09-26,25.41
19275,C01236,2025-10-02,19.36
19276,C01236,2025-10-05,4.27
19277,C01236,2025-10-11,5.62
19278,C01236,2025-10-23,45.54
19279,C01236,2025-10-26,29.21
19280,C01236,2025-10-29,45.04
19281,C01236,2025-11-04,14.39
19282,C01236,2025-11-10,14.47
19283,C01236,2025-11-10,25.77
19284,C01236,2025-11-16,5.17
19285,C01236,2025-11-19,29.56
19286,C01236,2025-11-22,47.83
19287,C01236,2025-11-27,10.1
19288,C01236,2025-11-30,8.59
19289,C01236,2025-12-08,11.85
19290,C01236,2025-12-10,12.71
19291,C01236,2025-12-10,16.56
19292,C01236,2025-12-10,5.85
19293,C01236,2025-12-20,10.2
19294,C01236,2025-12-22,20.46
19295,C01236,2025-12-23,25.97
19296,C01236,2025-12-23,28.86
19297,C01236,2025-12-24,9.91
19298,C01236,2025-12-24,6.38
19299,C01236,2025-12-28,17.0
19300,C01236,2025-12-30,5.98
19301,C01237,2025-09-13,17.32
19302,C01237,2025-09-18,68.35
19303,C01237,2025-11-09,12.53
19304,C01237,2025-11-26,37.82
19305,C01239,2025-11-16,136.84
19306,C01239,2025-11-30,84.25
19307,C01239,2025-12-06,11.54
19308,C01239,2025-12-06,73.71
19309,C01239,2025-12-08,19.67
19310,C01239,2025-12-13,126.36
19311,C01239,2025-12-20,20.15
19312,C01239,2025-12-26,77.85
19313,C01239,2025-12-27,83.24
19314,C01240,2025-02-01,23.94
19315,C01240,2025-02-15,54.48
19316,C01240,2025-02-17,42.9
19317,C01240,2025-03-23,62.06
19318,C01240,2025-03-24,33.84
19319,C01240,2025-04-12,20.28
19320,C01240,2025-04-14,41.05
19321,C01240,2025-04-22,13.83
19322,C01240,2025-04-24,47.44
19323,C01240,2025-05-14,82.3
19324,C01241,2025-02-25,31.12
19325,C01241,2025-03-05,34.31
19326,C01241,2025-03-05,10.0
19327,C01241,2025-03-25,26.75
19328,C01241,2025-04-11,15.34
19329,C01242,2025-08-01,26.23
19330,C01242,2025-08-16,25.49
19331,C01242,2025-09-04,25.88
19332,C01242,2025-09-21,8.84
19333,C01242,2025-10-14,32.23
19334,C01242,2025-10-29,26.19
19335,C01242,2025-10-31,26.44
19336,C01242,2025-11-02,3.34
19337,C01242,2025-11-16,9.18
19338,C01242,2025-11-23,20.63
19339,C01242,2025-11-27,16.77
19340,C01242,2025-12-15,43.15
19341,C01242,2025-12-27,34.31
19342,C01243,2025-05-14,241.05
19343,C01243,2025-05-18,94.67
19344,C01243,2025-05-22,13.32
19345,C01243,2025-06-07,95.01
19346,C01243,2025-06-14,272.0
19347,C01243,2025-06-18,48.97
19348,C01243,2025-06-20,49.6
19349,C01243,2025-06-25,233.06
19350,C01244,2025-06-20,10.47
19351,C01244,2025-06-25,2.11
19352,C01244,2025-08-05,13.13
19353,C01244,2025-08-20,4.43
19354,C01244,2025-08-31,20.5
19355,C01244,2025-09-10,8.12
19356,C01244,2025-09-18,13.66
19357,C01244,2025-10-05,7.88
19358,C01244,2025-10-07,7.7
19359,C01244,2025-10-15,14.31
19360,C01245,2025-09-23,104.65
19361,C01246,2025-04-27,7.79
19362,C01246,2025-05-03,39.63
19363,C01246,2025-05-05,82.14
19364,C01246,2025-05-11,7.54
19365,C01246,2025-05-11,44.25
19366,C01246,2025-06-16,66.31
19367,C01246,2025-07-06,198.92
19368,C01246,2025-07-09,25.18
19369,C01246,2025-07-15,64.99
19370,C01247,2025-05-02,39.49
19371,C01247,2025-05-03,23.68
19372,C01247,2025-06-09,19.66
19373,C01247,2025-07-05,58.75
19374,C01247,2025-07-06,43.21
19375,C01248,2025-02-22,71.2
19376,C01248,2025-03-01,29.7
19377,C01248,2025-05-10,67.65
19378,C01248,2025-07-09,50.62
19379,C01248,2025-07-10,123.1
19380,C01248,2025-08-09,161.15
19381,C01248,2025-09-24,62.6
19382,C01248,2025-10-11,24.45
19383,C01250,2025-05-28,308.15
19384,C01250,2025-06-14,175.44
19385,C01250,2025-06-23,45.82
19386,C01250,2025-06-23,33.99
19387,C01250,2025-06-27,33.51
19388,C01250,2025-06-27,99.48
19389,C01250,2025-06-29,35.85
19390,C01250,2025-06-30,122.98
19391,C01250,2025-07-15,60.22
19392,C01250,2025-07-24,34.55
19393,C01250,2025-07-25,53.45
19394,C01250,2025-08-03,19.05
19395,C01250,2025-08-09,156.96
19396,C01250,2025-08-11,97.83
19397,C01250,2025-08-14,119.4
19398,C01250,2025-08-29,186.03
19399,C01250,2025-08-31,140.13
19400,C01250,2025-09-03,153.97
19401,C01250,2025-09-13,229.56
19402,C01251,2025-08-12,15.45
19403,C01251,2025-08-15,31.3
19404,C01251,2025-08-18,36.38
19405,C01251,2025-08-18,9.8
19406,C01251,2025-08-22,11.39
19407,C01251,2025-08-30,16.73
19408,C01251,2025-09-09,11.95
19409,C01251,2025-09-16,19.8
19410,C01251,2025-09-16,1.9
19411,C01251,2025-09-17,30.6
19412,C01251,2025-10-18,4.24
19413,C01251,2025-10-28,15.41
19414,C01251,2025-10-28,11.97
19415,C01251,2025-11-12,3.53
19416,C01251,2025-11-13,24.05
19417,C01251,2025-11-17,23.4
19418,C01251,2025-11-22,12.38
19419,C01251,2025-11-29,10.03
19420,C01251,2025-12-01,15.49
19421,C01252,2025-10-25,69.11
19422,C01252,2025-10-29,16.31
19423,C01252,2025-11-05,8.75
19424,C01252,2025-11-22,33.16
19425,C01252,2025-12-10,66.48
19426,C01253,2025-10-23,103.91
19427,C01253,2025-10-26,92.98
19428,C01253,2025-10-27,1.35
19429,C01253,2025-10-29,215.07
19430,C01253,2025-10-30,172.06
19431,C01253,2025-10-30,231.65
19432,C01253,2025-11-05,168.94
19433,C01253,2025-11-06,74.52
19434,C01253,2025-11-06,172.58
19435,C01253,2025-11-20,273.83
19436,C01253,2025-11-24,250.0
19437,C01253,2025-11-26,103.05
19438,C01253,2025-11-30,134.43
19439,C01253,2025-11-30,72.52
19440,C01253,2025-12-02,212.51
19441,C01253,2025-12-02,6.38
19442,C01253,2025-12-06,203.64
19443,C01253,2025-12-07,56.36
19444,C01253,2025-12-10,117.38
19445,C01253,2025-12-17,234.42
19446,C01253,2025-12-24,145.17
19447,C01253,2025-12-27,178.47
19448,C01253,2025-12-31,36.84
19449,C01254,2025-07-27,30.36
19450,C01254,2025-09-09,16.56
19451,C01254,2025-10-16,16.1
19452,C01254,2025-10-22,11.92
19453,C01254,2025-11-18,36.54
19454,C01254,2025-11-25,15.36
19455,C01255,2025-02-09,57.57
19456,C01255,2025-02-26,93.95
19457,C01255,2025-04-14,17.5
19458,C01255,2025-05-05,25.43
19459,C01255,2025-05-19,27.04
19460,C01255,2025-06-14,19.98
19461,C01255,2025-07-13,6.79
19462,C01255,2025-08-07,11.48
19463,C01255,2025-09-14,7.4
19464,C01256,2025-06-04,36.07
19465,C01256,2025-06-30,59.54
19466,C01256,2025-07-13,38.75
19467,C01256,2025-07-22,115.2
19468,C01256,2025-09-27,70.3
19469,C01256,2025-10-25,183.92
19470,C01256,2025-11-08,7.25
19471,C01256,2025-12-16,95.83
19472,C01256,2025-12-30,38.55
19473,C01257,2025-02-07,344.4
19474,C01257,2025-02-15,54.34
19475,C01257,2025-02-17,310.85
19476,C01257,2025-03-08,214.15
19477,C01257,2025-03-15,166.11
19478,C01257,2025-03-23,131.28
19479,C01257,2025-04-08,395.15
19480,C01257,2025-04-11,33.56
19481,C01257,2025-04-15,152.48
19482,C01257,2025-04-16,12.86
19483,C01257,2025-04-17,186.88
19484,C01257,2025-04-18,46.03
19485,C01257,2025-04-20,22.02
19486,C01257,2025-04-22,31.17
19487,C01258,2025-06-07,44.33
19488,C01258,2025-06-07,37.4
19489,C01258,2025-06-09,15.64
19490,C01258,2025-06-09,20.92
19491,C01258,2025-06-16,27.41
19492,C01258,2025-06-18,20.32
19493,C01258,2025-06-20,52.76
19494,C01258,2025-06-22,7.36
19495,C01258,2025-06-27,34.87
19496,C01258,2025-07-04,18.62
19497,C01258,2025-07-09,15.06
19498,C01258,2025-07-14,20.29
19499,C01258,2025-07-15,31.35
19500,C01258,2025-07-17,12.58
19501,C01258,2025-07-21,9.04
19502,C01258,2025-07-23,58.74
19503,C01258,2025-07-25,5.16
19504,C01258,2025-08-02,22.56
19505,C01258,2025-08-03,9.62
19506,C01258,2025-08-05,44.17
19507,C01258,2025-08-06,64.15
19508,C01258,2025-08-10,17.75
19509,C01258,2025-08-10,17.23
19510,C01258,2025-08-11,14.98
19511,C01258,2025-08-16,25.34
19512,C01258,2025-08-21,5.92
19513,C01258,2025-08-26,7.98
19514,C01258,2025-08-29,50.08
19515,C01258,2025-08-30,6.21
19516,C01258,2025-08-30,22.92
19517,C01258,2025-08-31,22.95
19518,C01258,2025-09-01,41.01
19519,C01258,2025-09-04,28.32
19520,C01258,2025-09-04,20.52
19521,C01258,2025-09-09,28.42
19522,C01258,2025-09-12,38.52
19523,C01258,2025-09-13,17.42
19524,C01258,2025-09-13,21.15
19525,C01258,2025-09-25,93.91
19526,C01258,2025-10-05,22.54
19527,C01258,2025-10-09,43.49
19528,C01258,2025-10-09,4.18
19529,C01258,2025-10-10,23.5
19530,C01258,2025-10-12,45.17
19531,C01258,2025-10-13,35.67
19532,C01258,2025-10-14,18.78
19533,C01258,2025-10-18,14.08
19534,C01258,2025-10-19,20.76
19535,C01258,2025-10-20,26.36
19536,C01258,2025-10-24,10.68
19537,C01258,2025-10-24,7.07
19538,C01258,2025-10-26,33.98
19539,C01258,2025-10-28,32.75
19540,C01258,2025-10-29,44.49
19541,C01259,2025-02-18,41.5
19542,C01259,2025-02-19,5.94
19543,C01259,2025-02-27,15.59
19544,C01259,2025-03-09,6.33
19545,C01259,2025-04-01,31.73
19546,C01259,2025-04-26,18.27
19547,C01259,2025-05-05,31.43
19548,C01259,2025-05-08,41.06
19549,C01259,2025-05-17,19.93
19550,C01259,2025-05-18,10.61
19551,C01259,2025-05-19,31.23
19552,C01259,2025-05-21,27.23
19553,C01259,2025-05-25,20.91
19554,C01259,2025-06-11,56.98
19555,C01259,2025-06-18,23.53
19556,C01259,2025-06-19,19.48
19557,C01259,2025-07-01,19.1
19558,C01259,2025-07-04,2.72
19559,C01259,2025-07-10,5.92
19560,C01259,2025-07-14,4.51
19561,C01259,2025-07-16,46.62
19562,C01259,2025-08-17,5.27
19563,C01259,2025-08-19,8.34
19564,C01259,2025-08-22,26.02
19565,C01259,2025-09-05,5.69
19566,C01259,2025-09-07,20.35
19567,C01259,2025-09-29,23.89
19568,C01259,2025-10-08,10.39
19569,C01259,2025-10-19,1.61
19570,C01259,2025-11-02,64.65
19571,C01260,2025-03-05,17.78
19572,C01260,2025-03-08,28.1
19573,C01260,2025-03-08,50.82
19574,C01260,2025-03-09,11.36
19575,C01260,2025-03-10,8.43
19576,C01260,2025-03-17,31.14
19577,C01260,2025-03-18,88.36
19578,C01260,2025-03-30,16.37
19579,C01260,2025-04-03,28.91
19580,C01260,2025-04-08,15.84
19581,C01260,2025-04-18,66.2
19582,C01260,2025-05-07,4.67
19583,C01260,2025-05-14,17.32
19584,C01260,2025-05-19,33.73
19585,C01260,2025-05-25,31.68
19586,C01260,2025-06-01,9.66
19587,C01260,2025-06-04,9.86
19588,C01260,2025-06-15,19.58
19589,C01260,2025-07-01,37.12
19590,C01260,2025-07-15,5.37
19591,C01260,2025-07-19,34.27
19592,C01260,2025-07-30,23.1
19593,C01260,2025-07-31,25.75
19594,C01260,2025-08-18,19.83
19595,C01260,2025-08-21,6.84
19596,C01260,2025-08-22,5.75
19597,C01260,2025-08-22,20.39
19598,C01260,2025-08-24,55.22
19599,C01260,2025-09-04,11.32
19600,C01260,2025-09-06,68.06
19601,C01260,2025-09-07,29.33
19602,C01260,2025-09-11,24.21
19603,C01260,2025-09-16,21.7
19604,C01260,2025-10-07,42.45
19605,C01260,2025-10-14,17.1
19606,C01260,2025-11-02,31.41
19607,C01260,2025-11-09,18.01
19608,C01260,2025-11-10,69.56
19609,C01260,2025-11-10,8.44
19610,C01260,2025-11-11,13.79
19611,C01260,2025-11-15,44.84
19612,C01260,2025-11-16,39.64
19613,C01260,2025-11-16,11.63
19614,C01260,2025-11-17,32.24
19615,C01260,2025-11-19,28.07
19616,C01260,2025-11-22,15.49
19617,C01260,2025-11-23,21.18
19618,C01260,2025-11-25,19.5
19619,C01260,2025-11-26,26.35
19620,C01260,2025-12-16,13.24
19621,C01260,2025-12-16,6.21
19622,C01260,2025-12-22,1.96
19623,C01260,2025-12-23,43.79
19624,C01260,2025-12-27,6.95
19625,C01261,2025-11-05,44.14
19626,C01261,2025-11-05,82.62
19627,C01261,2025-11-06,111.19
19628,C01261,2025-11-07,45.55
19629,C01261,2025-11-08,85.27
19630,C01261,2025-11-09,67.8
19631,C01261,2025-11-12,132.12
19632,C01261,2025-11-16,90.91
19633,C01261,2025-11-17,23.76
19634,C01261,2025-11-17,25.1
19635,C01261,2025-11-21,40.19
19636,C01261,2025-11-27,53.09
19637,C01261,2025-11-29,27.72
19638,C01261,2025-12-03,48.12
19639,C01261,2025-12-04,114.69
19640,C01261,2025-12-05,114.67
19641,C01261,2025-12-05,51.85
19642,C01261,2025-12-05,31.06
19643,C01261,2025-12-07,82.08
19644,C01261,2025-12-08,116.8
19645,C01261,2025-12-13,75.34
19646,C01261,2025-12-15,58.04
19647,C01261,2025-12-15,89.9
19648,C01261,2025-12-18,36.56
19649,C01261,2025-12-19,112.01
19650,C01261,2025-12-23,42.86
19651,C01261,2025-12-24,35.48
19652,C01261,2025-12-26,151.53
19653,C01261,2025-12-27,34.46
19654,C01261,2025-12-27,41.59
19655,C01261,2025-12-30,90.5
19656,C01261,2025-12-31,13.91
19657,C01262,2025-07-11,98.6
19658,C01262,2025-07-12,108.74
19659,C01262,2025-07-13,128.73
19660,C01262,2025-07-18,552.9
19661,C01262,2025-07-19,73.78
19662,C01262,2025-07-23,47.33
19663,C01262,2025-07-31,17.14
19664,C01262,2025-08-04,84.34
19665,C01262,2025-08-09,374.34
19666,C01262,2025-08-10,246.73
19667,C01262,2025-08-10,43.13
19668,C01262,2025-08-23,34.46
19669,C01262,2025-08-25,68.84
19670,C01262,2025-09-01,88.32
19671,C01262,2025-09-06,237.43
19672,C01262,2025-09-10,97.09
19673,C01262,2025-09-17,273.51
19674,C01262,2025-09-20,260.77
